what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1392666902098
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392666902285
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1392666904972
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392666905003
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1392666908393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392666909033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392666917235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1392666987406
error,log,,,"Internal Error",1392666997794
error,log,,,"Internal Error",1392667000559
error,log,,,"Internal Error",1392667000762
error,log,,,"Internal Error",1392667001059
error,log,,,"Internal Error",1392667002777
error,log,,,"Internal Error",1392667002949
error,log,,,"Internal Error",1392667003839
error,log,,,"Internal Error",1392667004526
error,log,,,"Internal Error",1392667004808
error,log,,,"Internal Error",1392667005011
error,log,,,"Internal Error",1392667005183
error,log,,,"Internal Error",1392667005761
error,log,,,"Internal Error",1392667005917
error,log,,,"Internal Error",1392667006963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392667007260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392667007401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392667007557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392667007729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392667007932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392667062310
error,log,,,"Internal Error",1392667063966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392667063981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392667066902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392667069574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1392667075025
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1392667075338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392667075994
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1392667077619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667078415
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392667078696
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392667078743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667080805
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1392667080899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667084289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667085710
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1392667088741
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392667092349
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392667093662
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1392667097661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667098254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667122796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1392667130564
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1392667130846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667134644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667137364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667140537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667475854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667476682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667477838
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392667478526
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1392667483213
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1392667483479
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1392667483635
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1392667484010
